"y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40"
12.1024292931391,0.464660922456161,0.530038010884941,0.393175420562132,0.587995716275541,0.508839135372641,-0.37092793059125,-0.578779966538276,-0.345323390933099,-0.523865033414881,-0.70672698138403,0.832532194261277,0.922838421379441,0.910710792463603,0.876680097227071,0.748512366832862,0.0163141217879213,-0.0241653553526984,-0.0584076445818247,-0.0885758225625407,0.143096855501058,-0.180157213903774,0.00512172562306832,0.163356637604591,-0.126102046571421,0.0539769576425697,0.0930332177947686,-0.0879662995599191,0.0378828211248237,-0.015054999630403,-0.0613020186312835,-0.12717136279672,0.103850187906764,0.0179855418516758,-0.14970506808366,-0.053828214748528,0.0374393247117401,0.027645892035934,0.117667492907521,0.0552469093568711,-0.166035593553411
-9.79145981230919,0.506597271028534,0.637603512820802,0.565497856295201,0.404563864129119,0.611093136716843,-0.650096914168383,-0.65685332297988,-0.711742033697052,-0.766584242045874,-0.708587818535603,-0.258816969122326,-0.491524635919822,-0.674280020899971,-0.572650466687965,-0.54479571175952,-0.0310216401476809,-0.0386577567028484,-0.169107552279537,0.125080272112031,0.144597765113989,-0.129006760993705,-0.0441473984959099,-0.0661187322233623,0.16582317052028,0.00922230388190767,-0.0599059592937897,0.192611265788714,-0.000489105436747573,0.0566306151841566,-0.152564399589541,-0.0637487155770945,0.0332354424947858,0.0274362481266413,-0.0527657291183731,0.002456228786094,0.0440756997920547,0.0885273121535117,0.0137362064726015,0.0417547985015173,-0.0421612564228055
-7.04694879899886,0.346658086527639,0.396875231694509,0.424157659840856,0.53172993707945,0.478005011129281,-0.599939286171433,-0.47539388123831,-0.621155998637711,-0.694926426996267,-0.697294089455935,-0.0948676361640857,-0.149921490538401,0.0305100350695193,-0.0364158681619142,0.127361268535,-0.0496406537660902,0.00245330144573893,-0.050121511528627,-0.14188146736659,0.09166765412807,0.154136539845532,-0.0082298080170372,-0.0217109847697418,-0.0186776588343918,-0.146358304997032,0.102213329872299,-0.0102736375586996,-0.0297684184886445,0.0786160145469452,0.0680709757039733,-0.0196820039638056,-0.0494906124862099,0.0178298229774013,-0.06696826580672,-0.125856885418567,-0.0730919138674159,0.0205551490524595,0.0394460592000299,-0.120679020887774,-0.0396144482526113
0.633786611581792,0.370704860485852,0.292815248055186,0.659676554308689,0.390930814886562,0.378758049380391,-0.610147877097944,-0.53779593345186,-0.675035892657339,-0.738034083519259,-0.733550056720253,0.123104927154246,0.423703774537646,0.461856166402262,0.629671580881823,0.341713058716781,0.128232024096028,0.0765566883772774,0.0386612035277724,0.0739010655921681,-0.0190791389505073,-0.101793775291273,0.322989157498419,0.0702605287048658,-0.0762334836280341,-0.00938338863036463,0.230384012529309,0.0438271607824182,-0.0545269017204826,-0.0412789119692134,0.0626067461602521,0.0295676985805253,-0.00236041565445549,0.0529714406599241,-0.0596058977500356,0.0811079576961592,0.0740903470477407,-0.193586984451412,-0.00101606658264495,-0.102408774093473,0.0956912876152184
-29.3542480137125,0.433957803207242,0.510091592786056,0.442760956888668,0.431436230396695,0.39205280916773,-0.597904658516516,-0.511419189243418,-0.793685814553472,-0.631665538116604,-0.858179005609108,-2.02471449116638,-2.06389026919441,-1.87850793180901,-1.87706876301164,-2.05381035122326,0.0446662393023049,-0.162169036498243,-0.144769381637908,-0.152737493449517,-0.0442407084421186,0.10784921349882,-0.0391531491558619,-0.116308487948686,-0.160865118034788,0.0215172846202262,0.0569706282461357,-0.123842046861949,0.072476750292141,-0.142251548621684,-0.0922218024226158,-0.0559470464971514,-0.00195105847742661,0.0391832510112631,0.196934018452002,-0.194619517348869,-0.0102809233853679,0.0738392402099045,0.0260437057788823,-0.00459327769259619,0.0384617068567326
-3.53648264552246,0.558858722215583,0.518042704692112,0.450325813575269,0.328029526144816,0.371020532834587,-0.688088180666079,-0.660738603633201,-0.723888946644482,-0.693903256313827,-0.662565418516582,0.0284109349467554,0.100310795008008,0.0550066367690922,0.0555529051251923,0.205442797964785,0.101999535883238,-0.00506925297334145,0.0469119076202729,-0.040372034544368,-0.0203280502092271,-0.145958223988388,-0.00940375881905409,0.267254918157503,0.0286172991636057,-0.113075665681347,-0.105706626555834,-0.0129146443399355,-0.00312889930028445,-0.131398635559938,-0.00773949536312133,0.00814248236380356,-0.0624449607847407,0.0575452563389079,0.0111303278173785,-0.0254712852866471,0.0649535384904393,-0.0311794390160759,-0.0980614305981926,0.117868247902808,-0.220082132166009
19.7367312325925,0.343499811644255,0.467473416729641,0.509101995989951,0.532447218190129,0.616584653284025,-0.622457035861954,-0.635711835015889,-0.702416269582976,-0.49681266308471,-0.580973071362073,1.27915939004092,1.26817722672641,1.37749240856575,1.2800096646684,1.27936313615756,0.0270460267578935,0.0551209705123844,0.158677741701134,-0.128384006928492,0.0371253431534219,0.00171349067022693,0.00151581695276509,0.0230111304237436,-0.040233156741745,0.020026051802523,-0.134659905495707,0.0494294770383674,-0.0533352603607482,0.186576887106695,0.0561359554487506,-0.133290712222919,0.0354840857594817,0.0283786453846725,-0.0651972681478433,-0.134175631594959,0.0229357739760543,-0.0828442260659497,0.047049761980937,0.076670288117929,-0.00898710778887261
-23.909082999813,0.593027381972866,0.19896170559955,0.325687698842759,0.431104099356924,0.492519960551081,-0.702847914470997,-0.598687912588534,-0.656467820548253,-0.688262924050255,-0.591730486635636,-0.687189735908934,-0.738664620024548,-0.527298238175426,-0.627316628683295,-0.758578428997143,0.237769000065062,0.0571007630781148,0.0329852238605188,0.0075353058722943,0.013739846029115,0.0149043033619167,-0.00986751310945939,-0.0431275065825937,0.0630798520752377,0.0362563948335421,0.174143760847476,0.123113999643603,-0.0392412882806291,-0.0103323193457532,0.0178749966879579,-0.0570816099550357,-0.264269328510784,0.0151690078769952,0.0459239534300429,0.068005833193743,0.0413430190978558,-0.176981973188566,-0.126799693995118,-0.0923937362053222,0.058210198739664
-10.3889921696455,0.554980620444477,0.30505618110943,0.567446815206542,0.553928050313051,0.664920877229363,-0.716472248667577,-0.607000417685378,-0.658466693686892,-0.503731741816534,-0.839468959655742,-0.731728511788567,-0.816412586049708,-0.756420463251686,-0.760305322053372,-0.888289388230918,0.06680051998652,0.221079210222439,0.0125188311984714,-0.155960004238518,-0.173215730580871,-0.249094080105737,0.105155348867057,0.0569336952078643,0.0361445380116232,-0.0680455014051803,0.00297257731100268,-0.0211833506066706,0.0668103334805599,0.115812102463714,-0.0619509403523443,-0.0760554783633566,0.00521458597870223,0.162050464452666,0.100250246937017,0.210694014225607,-0.107929789585386,0.109078258518343,0.0822403719973558,-0.220173316167849,0.180407407233894
-22.8275547002655,0.500637163944065,0.445733082137479,0.415829225173953,0.38330537547314,0.364109700206799,-0.616146719379434,-0.581655308326195,-0.661310597837188,-0.762059137192503,-0.358903108854257,-1.18451361869604,-1.19025871386642,-1.20268422798453,-1.15301040772266,-1.13595403196078,0.134835067084345,0.0656365566104099,-0.0648397150567572,-0.130700014266612,0.0574773933749886,0.0484636242991903,0.0275886178375181,0.0750631188643607,-0.215377110814329,0.0537211874449081,-0.128110280162987,0.0207506456002702,0.17720815349613,0.0997424926767073,0.000169292845295386,-0.0142481688738667,-0.0642392357777246,0.123204140510314,0.100664755232584,0.00199429121556179,0.027318652774364,-0.16231790785073,-0.0942780751548054,0.0380720219328665,0.0740721438357292
